,input id,low value,high value,correlation,secret value,testset name
0,0.0,4.95703125,4.95703125,0.6583019561343224,4.956986428124406,noise_batina_results
1,0.0,-4.95703125,-4.95703125,0.6315096030077869,4.956986428124406,noise_batina_results
2,0.0,4.953125,4.953125,0.5552167993047847,4.956986428124406,noise_batina_results
3,0.0,4.9609375,4.9609375,0.5450817894672213,4.956986428124406,noise_batina_results
4,0.0,4.94140625,4.94140625,0.5393124705239464,4.956986428124406,noise_batina_results
5,0.0,4.96484375,4.96484375,0.5333371243352799,4.956986428124406,noise_batina_results
6,0.0,4.94921875,4.94921875,0.5328919585295177,4.956986428124406,noise_batina_results
7,0.0,-4.953125,-4.953125,0.5293073255718609,4.956986428124406,noise_batina_results
8,0.0,-4.9609375,-4.9609375,0.5239942550662914,4.956986428124406,noise_batina_results
9,0.0,4.9453125,4.9453125,0.5208223683539054,4.956986428124406,noise_batina_results
10,0.0,3.3359375,3.3359375,0.6512454714463852,3.336128825381648,noise_batina_results
11,0.0,-3.3359375,-3.3359375,0.6295716678374657,3.336128825381648,noise_batina_results
12,0.0,3.33984375,3.33984375,0.5888085241740488,3.336128825381648,noise_batina_results
13,0.0,3.337890625,3.337890625,0.5887502395386458,3.336128825381648,noise_batina_results
14,0.0,3.330078125,3.330078125,0.5793521614553039,3.336128825381648,noise_batina_results
15,0.0,-3.337890625,-3.337890625,0.57299615350155,3.336128825381648,noise_batina_results
16,0.0,3.345703125,3.345703125,0.5720969841303178,3.336128825381648,noise_batina_results
17,0.0,-3.33984375,-3.33984375,0.5718170075857111,3.336128825381648,noise_batina_results
18,0.0,3.341796875,3.341796875,0.5712588381036094,3.336128825381648,noise_batina_results
19,0.0,3.333984375,3.333984375,0.5688203744897352,3.336128825381648,noise_batina_results
20,0.0,2.837890625,2.837890625,0.5193705925373769,2.8366883764891995,noise_batina_results
21,0.0,-2.837890625,-2.837890625,0.5001936507496646,2.8366883764891995,noise_batina_results
22,0.0,2.833984375,2.833984375,0.48060681837392244,2.8366883764891995,noise_batina_results
23,0.0,2.8359375,2.8359375,0.47414913550038873,2.8366883764891995,noise_batina_results
24,0.0,2.841796875,2.841796875,0.47110614861959954,2.8366883764891995,noise_batina_results
25,0.0,2.83203125,2.83203125,0.46408095994167764,2.8366883764891995,noise_batina_results
26,0.0,-2.833984375,-2.833984375,0.4605912046334702,2.8366883764891995,noise_batina_results
27,0.0,-2.8359375,-2.8359375,0.4510583570288798,2.8366883764891995,noise_batina_results
28,0.0,-2.841796875,-2.841796875,0.4467141087397303,2.8366883764891995,noise_batina_results
29,0.0,-2.83203125,-2.83203125,0.44173301079849464,2.8366883764891995,noise_batina_results
30,0.0,1.095703125,1.095703125,0.31252914198709547,1.0955823944456795,noise_batina_results
31,0.0,-1.095703125,-1.095703125,0.25223960056810074,1.0955823944456795,noise_batina_results
32,0.0,1.0966796875,1.0966796875,0.23368565401411093,1.0955823944456795,noise_batina_results
33,0.0,1.0947265625,1.0947265625,0.22500015865371417,1.0955823944456795,noise_batina_results
34,0.0,1.0927734375,1.0927734375,0.19644978717965048,1.0955823944456795,noise_batina_results
35,0.0,1.09375,1.09375,0.18843947184615822,1.0955823944456795,noise_batina_results
36,0.0,1.09765625,1.09765625,0.17223205376752881,1.0955823944456795,noise_batina_results
37,0.0,-1.0966796875,-1.0966796875,0.17112161385049196,1.0955823944456795,noise_batina_results
38,0.0,-1.0947265625,-1.0947265625,0.16279664707930916,1.0955823944456795,noise_batina_results
39,0.0,1.0908203125,1.0908203125,0.13772500500284954,1.0955823944456795,noise_batina_results
40,0.0,1.11328125,1.11328125,0.3360390029085292,1.1131937926403568,noise_batina_results
41,0.0,-1.11328125,-1.11328125,0.2717666220452575,1.1131937926403568,noise_batina_results
42,0.0,1.1142578125,1.1142578125,0.23389471757126415,1.1131937926403568,noise_batina_results
43,0.0,1.1123046875,1.1123046875,0.21327360183450322,1.1131937926403568,noise_batina_results
44,0.0,1.115234375,1.115234375,0.21244078003630595,1.1131937926403568,noise_batina_results
45,0.0,-1.1142578125,-1.1142578125,0.17486734647049945,1.1131937926403568,noise_batina_results
46,0.0,1.111328125,1.111328125,0.17422642691996926,1.1131937926403568,noise_batina_results
47,0.0,1.1162109375,1.1162109375,0.1649518180701233,1.1131937926403568,noise_batina_results
48,0.0,1.109375,1.109375,0.1560504375628521,1.1131937926403568,noise_batina_results
49,0.0,-1.1123046875,-1.1123046875,0.15308007250134453,1.1131937926403568,noise_batina_results
50,0.0,-0.93505859375,-0.93505859375,0.31514374632346903,-0.9349567393535881,noise_batina_results
51,0.0,-0.935546875,-0.935546875,0.2907192352856354,-0.9349567393535881,noise_batina_results
52,0.0,-0.9345703125,-0.9345703125,0.2640217804187029,-0.9349567393535881,noise_batina_results
53,0.0,-0.93212890625,-0.93212890625,0.262135716854266,-0.9349567393535881,noise_batina_results
54,0.0,-0.93408203125,-0.93408203125,0.24234725104021346,-0.9349567393535881,noise_batina_results
55,0.0,-0.93603515625,-0.93603515625,0.22864920386069454,-0.9349567393535881,noise_batina_results
56,0.0,0.93505859375,0.93505859375,0.22601927076132058,-0.9349567393535881,noise_batina_results
57,0.0,-0.9375,-0.9375,0.21584005163223555,-0.9349567393535881,noise_batina_results
58,0.0,-0.9326171875,-0.9326171875,0.21345395617213447,-0.9349567393535881,noise_batina_results
59,0.0,0.935546875,0.935546875,0.21054723169002287,-0.9349567393535881,noise_batina_results
60,0.0,-0.306640625,-0.306640625,0.2594544554670024,-0.3065221805180749,noise_batina_results
61,0.0,-0.306396484375,-0.306396484375,0.23872310646471886,-0.3065221805180749,noise_batina_results
62,0.0,-0.30615234375,-0.30615234375,0.22078273355583278,-0.3065221805180749,noise_batina_results
63,0.0,-0.306884765625,-0.306884765625,0.18878097219753642,-0.3065221805180749,noise_batina_results
64,0.0,-0.30712890625,-0.30712890625,0.18703016679651802,-0.3065221805180749,noise_batina_results
65,0.0,0.306640625,0.306640625,0.17647826438925596,-0.3065221805180749,noise_batina_results
66,0.0,-0.305908203125,-0.305908203125,0.17010057975767506,-0.3065221805180749,noise_batina_results
67,0.0,0.306396484375,0.306396484375,0.15677328301959262,-0.3065221805180749,noise_batina_results
68,0.0,-0.307373046875,-0.307373046875,0.15562902797610742,-0.3065221805180749,noise_batina_results
69,0.0,0.30615234375,0.30615234375,0.1347082000639696,-0.3065221805180749,noise_batina_results
70,0.0,0.93408203125,0.93408203125,0.3789267443447033,0.9341079014036735,noise_batina_results
71,0.0,-0.93408203125,-0.93408203125,0.3251964764837542,0.9341079014036735,noise_batina_results
72,0.0,0.93359375,0.93359375,0.26477062676829755,0.9341079014036735,noise_batina_results
73,0.0,0.93505859375,0.93505859375,0.250742684228809,0.9341079014036735,noise_batina_results
74,0.0,0.935546875,0.935546875,0.232219421494726,0.9341079014036735,noise_batina_results
75,0.0,0.9345703125,0.9345703125,0.22500349603214587,0.9341079014036735,noise_batina_results
76,0.0,0.93310546875,0.93310546875,0.21438713977780138,0.9341079014036735,noise_batina_results
77,0.0,-0.93359375,-0.93359375,0.20505126534271542,0.9341079014036735,noise_batina_results
78,0.0,-0.93505859375,-0.93505859375,0.19763965793090388,0.9341079014036735,noise_batina_results
79,0.0,0.9326171875,0.9326171875,0.19650272971648694,0.9341079014036735,noise_batina_results
80,0.0,1.9912109375,1.9912109375,0.34722516886478,1.991038705170073,noise_batina_results
81,0.0,1.990234375,1.990234375,0.32223781822717434,1.991038705170073,noise_batina_results
82,0.0,0.99560546875,0.99560546875,0.31532465049125963,1.991038705170073,noise_batina_results
83,0.0,-1.9912109375,-1.9912109375,0.3018950859838927,1.991038705170073,noise_batina_results
84,0.0,0.9951171875,0.9951171875,0.288438451610596,1.991038705170073,noise_batina_results
85,0.0,1.9892578125,1.9892578125,0.2806660854541794,1.991038705170073,noise_batina_results
86,0.0,-1.990234375,-1.990234375,0.2760724082314538,1.991038705170073,noise_batina_results
87,0.0,-0.99560546875,-0.99560546875,0.2687824629052467,1.991038705170073,noise_batina_results
88,0.0,1.98828125,1.98828125,0.26170611507666125,1.991038705170073,noise_batina_results
89,0.0,0.99462890625,0.99462890625,0.24543371561555993,1.991038705170073,noise_batina_results
90,0.0,0.5673828125,0.5673828125,0.4064468611724156,0.5673732824082345,noise_batina_results
91,0.0,-0.5673828125,-0.5673828125,0.34836241930152756,0.5673732824082345,noise_batina_results
92,0.0,0.56689453125,0.56689453125,0.2742848074401178,0.5673732824082345,noise_batina_results
93,0.0,0.56787109375,0.56787109375,0.2628787658849136,0.5673732824082345,noise_batina_results
94,0.0,0.56640625,0.56640625,0.24905897597069873,0.5673732824082345,noise_batina_results
95,0.0,0.56494140625,0.56494140625,0.23966727147998326,0.5673732824082345,noise_batina_results
96,0.0,0.5654296875,0.5654296875,0.2351527992510557,0.5673732824082345,noise_batina_results
97,0.0,0.56884765625,0.56884765625,0.23439910081944546,0.5673732824082345,noise_batina_results
98,0.0,-0.56689453125,-0.56689453125,0.21577843471419716,0.5673732824082345,noise_batina_results
99,0.0,0.56591796875,0.56591796875,0.21427649696397028,0.5673732824082345,noise_batina_results
100,0.0,1.2763671875,1.2763671875,0.28680160558054574,1.2759241610091063,noise_batina_results
101,0.0,1.275390625,1.275390625,0.265210544982422,1.2759241610091063,noise_batina_results
102,0.0,1.2744140625,1.2744140625,0.23070456597291802,1.2759241610091063,noise_batina_results
103,0.0,1.27734375,1.27734375,0.2153723792816969,1.2759241610091063,noise_batina_results
104,0.0,1.28125,1.28125,0.21280303758191624,1.2759241610091063,noise_batina_results
105,0.0,1.2783203125,1.2783203125,0.20134027858419049,1.2759241610091063,noise_batina_results
106,0.0,-1.2763671875,-1.2763671875,0.19597931229517251,1.2759241610091063,noise_batina_results
107,0.0,1.279296875,1.279296875,0.18168119029933746,1.2759241610091063,noise_batina_results
108,0.0,1.2734375,1.2734375,0.18072489555056415,1.2759241610091063,noise_batina_results
109,0.0,-1.275390625,-1.275390625,0.17970448256044985,1.2759241610091063,noise_batina_results
110,0.0,-2.263671875,-2.263671875,0.5194948875186393,-2.26307415267605,noise_batina_results
111,0.0,-2.26171875,-2.26171875,0.4933980790739768,-2.26307415267605,noise_batina_results
112,0.0,2.263671875,2.263671875,0.49080767470952913,-2.26307415267605,noise_batina_results
113,0.0,-2.265625,-2.265625,0.48612968153157443,-2.26307415267605,noise_batina_results
114,0.0,-2.267578125,-2.267578125,0.48436479320891446,-2.26307415267605,noise_batina_results
115,0.0,-2.271484375,-2.271484375,0.46815394329547544,-2.26307415267605,noise_batina_results
116,0.0,2.265625,2.265625,0.4646122730179803,-2.26307415267605,noise_batina_results
117,0.0,2.26171875,2.26171875,0.4621917696055599,-2.26307415267605,noise_batina_results
118,0.0,-2.26953125,-2.26953125,0.4584420662061273,-2.26307415267605,noise_batina_results
119,0.0,2.267578125,2.267578125,0.45653567378513665,-2.26307415267605,noise_batina_results
120,0.0,-0.2288818359375,-0.2288818359375,0.3977899594639596,-0.22888684251658908,noise_batina_results
121,0.0,0.2288818359375,0.2288818359375,0.32253262951971945,-0.22888684251658908,noise_batina_results
122,0.0,-0.22900390625,-0.22900390625,0.2634844195159161,-0.22888684251658908,noise_batina_results
123,0.0,-0.2293701171875,-0.2293701171875,0.2264639107956198,-0.22888684251658908,noise_batina_results
124,0.0,-0.2291259765625,-0.2291259765625,0.2197950295064582,-0.22888684251658908,noise_batina_results
125,0.0,-0.228759765625,-0.228759765625,0.21304645701517447,-0.22888684251658908,noise_batina_results
126,0.0,-0.2286376953125,-0.2286376953125,0.21063216604318163,-0.22888684251658908,noise_batina_results
127,0.0,-0.2294921875,-0.2294921875,0.19593919890832553,-0.22888684251658908,noise_batina_results
128,0.0,0.22900390625,0.22900390625,0.19441104623822206,-0.22888684251658908,noise_batina_results
129,0.0,-0.228515625,-0.228515625,0.16419962131523919,-0.22888684251658908,noise_batina_results
130,0.0,-1.482421875,-1.482421875,0.32037070018465785,-1.4828251255687013,noise_batina_results
131,0.0,-1.4833984375,-1.4833984375,0.2686282142053109,-1.4828251255687013,noise_batina_results
132,0.0,1.482421875,1.482421875,0.2665670669103679,-1.4828251255687013,noise_batina_results
133,0.0,-1.4853515625,-1.4853515625,0.26175695600546045,-1.4828251255687013,noise_batina_results
134,0.0,-1.48046875,-1.48046875,0.24139368292618213,-1.4828251255687013,noise_batina_results
135,0.0,-1.484375,-1.484375,0.22052213936778337,-1.4828251255687013,noise_batina_results
136,0.0,-1.486328125,-1.486328125,0.21580223234284965,-1.4828251255687013,noise_batina_results
137,0.0,1.4833984375,1.4833984375,0.2136487387421534,-1.4828251255687013,noise_batina_results
138,0.0,-1.4814453125,-1.4814453125,0.20337841094471096,-1.4828251255687013,noise_batina_results
