,low value,high value,correlation,secret value
0,-1.3616347312927246,-1.3616341352462769,0.9994700121188698,-1.3616344348153486
1,-2.204475998878479,-2.2044754028320312,1.0,-2.2044755442242323
2,0.3302568197250366,0.3302574157714844,0.996356098380232,0.3302568280639956
3,1.3210272789001465,1.3210278749465942,0.9804767491041005,0.3302568280639956
4,-1.7170751094818115,-1.7170745134353638,0.9989763150266245,-0.006707324144124671
5,-0.13852417469024658,-0.13852357864379883,0.9889908096068257,-0.1385239937637569
6,-2.2163844108581543,-2.2163838148117065,0.9811271082874617,-0.1385239937637569
7,-0.3534644842147827,-0.35346388816833496,0.9966606901406305,-0.3534641838957211
8,-1.4138567447662354,-1.4138561487197876,0.9779407157332678,-0.3534641838957211
9,0.4037672281265259,0.40376782417297363,0.9971714728326049,0.4037673616024
10,1.6150689125061035,1.6150695085525513,0.9775359877854074,0.4037673616024
11,-0.10404586791992188,-0.10404527187347412,0.9943512394199512,-0.10404580642582018
12,-1.6647332906723022,-1.6647326946258545,0.9932295866934633,-0.10404580642582018
13,-0.5411797761917114,-0.5411791801452637,0.9966418639637548,-0.5411792653216274
14,-2.1647173166275024,-2.1647167205810547,0.9659019712379405,-0.5411792653216274
15,1.0545378923416138,1.0545384883880615,1.0,1.0545379866401552
16,4.218151569366455,4.218152165412903,0.981389197015997,1.0545379866401552
17,-4.693546891212463,-4.693546295166016,1.0,-4.693546604943633
18,-0.29334723949432373,-0.293346643447876,0.9765005700755743,-4.693546604943633
19,0.32523930072784424,0.325239896774292,0.9991075611338041,0.3252394765370443
20,0.020326972007751465,0.02032756805419922,0.9565288291152497,0.3252394765370443
21,-0.23336529731750488,-0.23336470127105713,0.9982015248502442,-0.23336508737778527
22,-3.7338417768478394,-3.7338411808013916,0.981767894249219,-0.23336508737778527
23,-1.52060866355896,-1.5206080675125122,0.999685674486196,-1.5206081548345898
24,-0.9821861982345581,-0.9821856021881104,0.9992142879147283,-0.9821859973675209
25,-3.9287441968917847,-3.928743600845337,0.9805914133695083,-0.9821859973675209
26,2.611473798751831,2.611474394798279,0.9754091295691922,0.04080428282357229
27,0.040804147720336914,0.04080474376678467,0.9294137121335282,0.04080428282357229
28,-1.1601042747497559,-1.160103678703308,0.9974199703242865,-1.1601042698416206
29,-4.640417098999023,-4.640416502952576,0.9542332140608062,-1.1601042698416206
30,-0.47887206077575684,-0.4788714647293091,1.0,-0.4788717577586057
31,-1.9154870510101318,-1.915486454963684,0.9848202588719284,-0.4788717577586057
32,-2.7926266193389893,-2.7926260232925415,0.9993427300053511,-2.792626505585345
33,-3.9379191398620605,-3.937918543815613,1.0,-3.9379189257265725
