,input id,low value,high value,correlation,secret value,testset name
0,-2.0,2.2189751759174626e-38,2.2189751759174626e-38,0.5786172125671748,0.4719704945489236,batina_results
1,-2.0,4.4379503518349253e-38,4.4379503518349253e-38,0.5392019986478391,0.4719704945489236,batina_results
2,-2.0,8.875900703669851e-38,8.875900703669851e-38,0.5325530563316005,0.4719704945489236,batina_results
3,-2.0,1.7751801407339701e-37,1.7751801407339701e-37,0.5319328043402894,0.4719704945489236,batina_results
4,-2.0,3.5503602814679402e-37,3.5503602814679402e-37,0.5076261557943493,0.4719704945489236,batina_results
5,-2.0,1.676610239531584e-15,1.676610239531584e-15,0.4925185871058901,0.4719704945489236,batina_results
6,-2.0,7.20098614692688e-06,7.20098614692688e-06,0.49120501217661167,0.4719704945489236,batina_results
7,-2.0,3.9036624122680725e-25,3.9036624122680725e-25,0.49120501217661167,0.4719704945489236,batina_results
8,-2.0,5.956516132000843e-30,5.956516132000843e-30,0.4892317711956461,0.4719704945489236,batina_results
9,-2.0,2.558304198504004e-20,2.558304198504004e-20,0.4892317711956461,0.4719704945489236,batina_results
10,-1.0,2.2189751759174626e-38,2.2189751759174626e-38,0.474916519566849,0.4719704945489236,batina_results
11,-1.0,4.4379503518349253e-38,4.4379503518349253e-38,0.4471079253137806,0.4719704945489236,batina_results
12,-1.0,1.4201441125871761e-36,1.4201441125871761e-36,0.42129151997703157,0.4719704945489236,batina_results
13,-1.0,7.20098614692688e-06,7.20098614692688e-06,0.42001020196659156,0.4719704945489236,batina_results
14,-1.0,0.471923828125,0.471923828125,0.42001020196659156,0.4719704945489236,batina_results
15,-1.0,3.9036624122680725e-25,3.9036624122680725e-25,0.42001020196659156,0.4719704945489236,batina_results
16,-1.0,2.558304198504004e-20,2.558304198504004e-20,0.42001020196659156,0.4719704945489236,batina_results
17,-1.0,1.676610239531584e-15,1.676610239531584e-15,0.42001020196659156,0.4719704945489236,batina_results
18,-1.0,5.956516132000843e-30,5.956516132000843e-30,0.42001020196659156,0.4719704945489236,batina_results
19,-1.0,9.088922320557927e-35,9.088922320557927e-35,0.42001020196659156,0.4719704945489236,batina_results
20,0.0,0.0018434524536132812,0.0018434524536132812,0.47025920147656963,0.4719704945489236,batina_results
21,0.0,4.292122213200855e-13,4.292122213200855e-13,0.47025920147656947,0.4719704945489236,batina_results
22,0.0,9.993375775406266e-23,9.993375775406266e-23,0.47025920147656947,0.4719704945489236,batina_results
23,0.0,2.3267641140628293e-32,2.3267641140628293e-32,0.47025920147656947,0.4719704945489236,batina_results
24,0.0,2.8128852136433125e-08,2.8128852136433125e-08,0.4697465629749858,0.4719704945489236,batina_results
25,0.0,1.5248681297922158e-27,1.5248681297922158e-27,0.4697465629749858,0.4719704945489236,batina_results
26,0.0,7.20098614692688e-06,7.20098614692688e-06,0.46924277608734527,0.4719704945489236,batina_results
27,0.0,9.088922320557927e-35,9.088922320557927e-35,0.46924277608734527,0.4719704945489236,batina_results
28,0.0,1.676610239531584e-15,1.676610239531584e-15,0.46924277608734527,0.4719704945489236,batina_results
29,0.0,2.558304198504004e-20,2.558304198504004e-20,0.46924277608734527,0.4719704945489236,batina_results
30,1.0,0.471923828125,0.471923828125,0.7590151912662256,0.4719704945489236,batina_results
31,1.0,0.47216796875,0.47216796875,0.7397583822464645,0.4719704945489236,batina_results
32,1.0,2.558304198504004e-20,2.558304198504004e-20,0.7254215760480707,0.4719704945489236,batina_results
33,1.0,0.472900390625,0.472900390625,0.7115436849226496,0.4719704945489236,batina_results
34,1.0,2.5596276874840888e-20,2.5596276874840888e-20,0.706736803240063,0.4719704945489236,batina_results
35,1.0,0.472412109375,0.472412109375,0.6988862190764538,0.4719704945489236,batina_results
36,1.0,0.4716796875,0.4716796875,0.6980279466231187,0.4719704945489236,batina_results
37,1.0,0.471435546875,0.471435546875,0.6790832310513654,0.4719704945489236,batina_results
38,1.0,2.5635981544243434e-20,2.5635981544243434e-20,0.678534283775299,0.4719704945489236,batina_results
39,1.0,5.956516132000843e-30,5.956516132000843e-30,0.6741290396936483,0.4719704945489236,batina_results
40,2.0,0.471923828125,0.471923828125,0.5009701632847192,0.4719704945489236,batina_results
41,2.0,2.558304198504004e-20,2.558304198504004e-20,0.4921590023824262,0.4719704945489236,batina_results
